Date,Event,OB,Penalty,Total,Score,Out,In,Gon-Patt+36,1st,2nd,green,approach,Double Total,3 shot in 100,Total,Score,,1,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,2,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,3,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,4,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,5,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,6,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,7,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,8,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,9,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,,10,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,11,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,12,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,13,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,14,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,15,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,16,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,17,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数,18,Teeing番手,結果,GIR番手,結果,Hazard,Pin位置,歩数,Patt数,Patt数
4/4/2020,Dr PrGr投入,2,0,2,89,44,45,5 ,2,0,1,0,3,1,4,0,,7,4U,ROB,8i,?,,2,5,2,5,6,1W,?,6i,←,LOB,2,30,2,4,5,4U,←,0,?,,1,6,2,3,4,,F↓,6i,GO,,1,15,3,1,4,1W,↑,4,?,Bunker,1,1,1,3,5,1W,?,6i,GO,,1,11,2,3,3,,,0,GO,,1,7,2,1,5,1W,?,4,GO,,2,3,2,3,5,1W,?,P,?,,2,2,2,3,,4,,,6i,GO,,1,20,3,1,5,1W,F,P,?,,3,7,2,3,7,1W,LOB,0,↓,,1,3,2,5,5,3U,F,P,?,,1,5,2,3,5,1W,?,4,GO,,2,2,1,4,5,1W,F,0,↓,,3,5,2,3,4,1W,F,P,?,,2,3,1,3,4,,,7i,↓,,2,5,2,2,6,1W,?,5U,↑,,3,2.5,2,4
3/24/2020,月例 89 6位,3,0,3,89,44,45,4 ,3,0,0,1,4,0,4,1,,5,4U,←,9,GO,,2,8,3,2,7,1W,LOB,P,GO,,4,18,3,4,8,4U,LOB,0,?,,2,2,2,6,2,,,5U,GO,,2,11,1,1,4,1W,F,7,↑,,1,3,1,3,5,1W,?,4,GO,,2,6,2,3,3,,,0,GO,,1,6,2,1,5,1W,F,0,GO,,2,21,2,3,5,1W,F,6,?,Bunker,2,2,1,4,,4,,,6i,GO,Bunker,1,23,3,1,4,1W,F,9i,GO,,2,18,2,2,4,1W,F,P,GO,,1,8,2,2,5,3U,F,8i,?,,1,0.5,1,4,7,1W,F,4,↓,Bunker,2,5,1,6,5,1W,←,7i,?,,3,5,2,3,6,1W,LOB,0,↑,,2,0.5,1,5,4,,,7i,GO,,3,28,3,1,6,1W,F,8i,↓,,2,13,2,4
3/17/2020,ベストスコアの更新 R9 Ahina、初の70台,0,0,0,79,39,40,5 ,0,0,1,0,1,4,5,1,,4,4U,→,9,↓,,1,2,1,3,5,1W,?,0,GO,,3,12,3,2,5,4U,F,0,GO,,2,8,3,2,3,,F↓,6i,GO,,2,12,2,1,3,1W,↑,0,GO,,1,4,1,2,5,1W,F,0,GO,,4,6,2,3,4,,,0,?,,2,5,2,2,5,1W,F,0,GO,,3,20,2,3,5,1W,F,0,↓,,1,4,2,3,s,5,,,5i,→,Bunker,3,12,3,2,4,1W,←,9,↓,,2,2,1,3,4,1W,←,P,GO,,3,12,2,2,4,3U,F,6,?,,3,3.5,1,3,6,1W,F,5i,↓,Bunker,2,7,2,4,4,1W,←,8,GO,,1,4,2,2,5,1W,F,0,←,,2,1.5,2,3,3,,,7i,GO,,3,10,2,1,5,1W,F,5i,GO,,2,8,2,3
2/28/2020,R9とAhina好調,3,0,3,95,41,54,9 ,0,1,1,2,4,0,4,0,,5,4U,F,9,GO,,2,3,3,2,4,1W,?,0,?,,3,13,2,2,5,4U,↓,0,GO,,2,5,2,3,3,,F↓,6i,GO,,2,15,2,1,6,1W,?,7,?,1 Bunker,4,3,2,4,5,1W,F,0,?,,4,3,1,4,3,,,0,←,,5,0.5,1,2,6,1W,?,9,GO,Bunker,2,9,3,3,4,1W,F,6,GO,,3,15,2,2,s,4,,,6i,→,,1,4,2,2,5,1W,←,9,?,,3,1,2,3,6,1W,F,P,→,1Bunker,1,15,3,3,5,3U,F,6,→,,1,1.5,2,3,12,1W,F,8,?,2nd OBx3,2,6,2,10,5,1W,F,9,GO,,1,3,3,2,7,1W,F,0,↓,1 Bunker,3,3,3,4,4,,,7i,?,,2,4,2,2,6,1W,←,0,GO,,2,10,2,4
1/26/2020,NoOB NoPenalty NoBunker,0,0,0,85,42,43,7 ,0,0,1,2,3,1,4,0,,5,4u,F,8,→,,3,3,2,3,6,1W,F,0,?,,2,32,3,3,4,4u,→,4,GO,,2,6,2,2,4,,F↓,6i,GO,,1,8,3,1,5,1W,?,6,?,,3,5,2,3,6,1W,→,0,?,,1,0.5,1,5,3,,,P,GO,,5,9,2,1,5,1W,F,9,GO,,2,8,2,3,4,1W,F,6,GO,,2,9,2,2,s,4,,,6i,?,,1,5,2,2,4,1W,F,9,GO,,2,5,2,2,4,1W,?,8,?,,1,3,1,3,4,3U,F,7,GO,,1,1,2,2,7,1W,→,5i,?,,2,6,3,4,4,1W,F,7,GO,,3,23,2,2,5,1W,?,P,←,,2,3,2,3,5,,,7i,?,,2,6,2,3,6,1W,?,4U,?,,3,13,2,4
1/13/2020,Dr R9 Ahina投入 2OB,3,0,3,88,40,48,8 ,2,0,0,0,2,2,4,0,,5,4u,→,8,GO,,3,10,3,2,5,1W,F,0,GO,,4,12,3,2,4,4u,→,4,GO,,2,16,2,2,3,,F↓,6i,GO,,2,6,2,1,4,1W,↑,4,GO,,1,1.5,2,2,6,1W,F,0,↓,Bunker,2,7,2,4,3,,,P,GO,,5,5,2,1,6,1W,↓,0,GO,,2,3,1,5,4,1W,F,4,GO,,3,2,2,2,s,4,,,5i,→,,3,9,2,2,5,1W,F,8,GO,,1,9,3,2,5,1W,→,9,↓,,1,2,2,3,4,3U,F,6,→,,3,3,1,3,10,1W,LOB,5u,GO,,2,13,3,7,5,1W,←,8,GO,,2,18,3,2,6,1W,LOB,0,GO,,3,1,2,4,4,,,7i,?,,2,4,2,2,5,1W,↓,4U,↓,Bunker,2,6,1,4
1/4/2020,BS B5Dr不調,4,1,5,91,42,49,7 ,3,0,2,0,5,0,5,0,,4,4u,F,P,→,,1,1,1,3,4,1W,F,P,GO,,4,10,2,2,4,4u,F,0,GO,,1,11,2,2,5,,F↓,6i,?,1penalty,2,10,3,2,4,1W,↑,4,GO,,1,12,2,2,7,1W,ROB,5,←,Bunker,1,5,2,5,3,,,0,↓,,4,1,1,2,6,1W,F,4U,→,,2,2,2,4,5,1W,?,4,GO,,1,3,2,3,s,5,,,5i,→,,2,7,3,2,5,1W,→,7,GO,,2,13,3,2,5,1W,→,p,GO,1 penalty,1,14,2,3,4,3U,F,9,GO,,1,9,2,2,11,1W,LOB,4,↓,2 LOB 1 bunker,2,10,3,8,4,1W,F,8,GO,,3,13,2,2,4,1W,↓,0,GO,,3,8,1,3,4,,,8i,?,,1,3,2,2,7,1W,ROB,4U,↑,,2,10,2,5
12/31/2019,体調不良胃腸炎,3,2,5,98,46,52,13 ,2,0,5,1,8,0,8,0,,5,4u,F,8,?,,3,5,2,3,4,1W,F,4,GO,,2,16,2,2,5,4u,→,0,GO,,1,6,3,2,5,,F↓,6i,?,1penalty,2,3,2,3,4,1W,←,P,GO,,1,23,2,2,7,1W,F,4,GO,,4,30,4,3,4,,,0,GO,,4,26,3,1,7,1W,F,8,?,,2,14,2,5,5,1W,→,6,GO,,2,26,3,2,s,6,,,5i,↓,WH,1,6,2,4,6,1W,F,P,?,,1,6,2,4,4,1W,F,p,GO,,1,9,2,2,8,4W,ROB,9,GO,,1,9,3,5,7,1W,F,4,↓,,2,3,2,5,4,1W,F,7,GO,,1,7,2,2,4,1W,F,P,GO,,3,5,2,2,4,,,8i,GO,,1,8,3,1,9,1W,ROB,4U,↑,Bunker,2,9,2,7
12/30/2019,MJ7-BS B3初投入 4W,4,1,5,90,50,40,6 ,2,0,2,0,4,2,6,0,,7,4W,ROB,9,GO,,3,27,3,4,5,1W,F,9,↓,,4,5,2,3,6,4u,?,4,?,,2,6,3,3,3,,F↓,6i,?,,2,7,1,2,8,4W,←,4,?,1 bunker,1,12,3,5,6,1W,ROB,8,GO,,1,1.1,1,5,5,,,P,LOB,,5,15,2,3,5,1W,F,7,?,,3,18,2,3,5,1W,←,6,GO,1penalty,1,6,1,4,s,4,,,5i,GO,,3,23,3,1,4,1W,F,P,GO,,3,9,2,2,5,1W,↑,4,GO,,3,11,3,2,4,4W,F,7,GO,,3,7,2,2,5,1W,F,6,↑,,3,2,1,4,4,1W,F,4,GO,,3,3,1,3,5,1W,F,4,GO,,3,14,3,2,4,,,8i,↓,,2,8,2,2,5,1W,→,6i,↑,,3,1.5,1,4
11/30/2019,最多バーディ タイ 3,2,0,2,85,42,43,7 ,2,0,2,0,4,2,6,3,,5,1W,→,9,↓,,3,5,2,3,6,1W,←,0,↓,,3,16,3,3,6,4u,F,0,?,,1,2,2,4,4,,F↓,6i,GO,,2,18,3,1,5,1W,←,0,GO,,1,7,3,2,5,1W,F,P,GO,,2,14,2,3,2,,,0,GO,,2,3,1,1,6,1W,↓,5u,?,,2,9,2,4,3,1W,F,9,GO,,2,4,1,2,,2,,,5i,GO,,2,14,1,1,5,1W,→,7,GO,,3,14,3,2,7,1W,LOB,P,GO,P,2,5,2,5,4,3U,→,6,→,,1,1.5,1,3,7,1W,LOB,5i,GO,,3,10,2,5,4,1W,F,0,GO,,1,1.7,2,2,5,1W,F,4,GO,,3,16,3,2,3,,,8i,GO,,1,5,2,1,6,1W,F,6i,?,,2,14,2,4
11/26/2019,11平日月例 BS B5Dr初投入,2,0,2,93,46,47,10 ,2,0,0,3,5,3,8,0,,7,1W,LOB,8,↓,,3,8,2,5,6,1W,F,9,GO,,4,35,4,2,4,4u,F,0,GO,,1,6,2,2,4,,F↓,5U,GO,P,3,10,3,1,5,1W,F,0,GO,,1,12,3,2,5,1W,F,P,GO,,1,12,2,3,4,,,0,GO,,5,26,3,1,5,1W,F,9,GO,,1,11,2,3,6,1W,←,4,GO,,3,10,3,3,s,3,,,6i,?,,1,2,1,2,5,1W,→,8,←,,3,2,1,4,4,1W,←,8,GO,,4,8,2,2,5,3U,↓,9,GO,B,3,12,2,3,7,1W,F,5u,?,b,2,3,2,5,5,1W,←,4,?,,3,4,2,3,9,1W,←,0,ROB,B,2,4,2,7,3,,,8i,GO,,2,7,2,1,6,1W,F,8,←,,2,4,2,4
10/21/2019,最小パット数29 1チップイン,2,1,3,88,43,45,-1 ,1,0,2,0,3,1,4,0,,5,1W,F,8,↓,,2,2,1,4,5,1W,→,4,?,,1,4,1,4,4,1W,F,P,GO,,1,8,2,2,4,,,6i,↓,P,1,0,0,4,5,1W,←,4,GO,,1,3,1,4,5,1W,→,P,GO,,3,4,2,3,5,,,0,?,,3,1,1,4,6,1W,→,9,GO,B,2,13,2,4,4,1W,F,8,GO,,1,6,2,2,s,4,,,5i,→,,2,10,2,2,4,1W,F,7,→,,1,1.5,1,3,5,1W,↓,9,→,B,1,14,2,3,5,1W,F,P,←,,1,5,2,3,5,1W,F,7,GO,,1,9,2,3,4,4U,←,4,?,,1,3,1,3,4,1W,→,P,↑,,1,8,2,2,6,,,7i,LOB,,2,14,3,3,8,1W,LOB,9,→,,1,8,2,6
9/26/2019,気温 天候 風最高のコンディション,2,0,2,86,46,40,8 ,1,1,0,0,2,2,4,1,,4,1W,→,9,GO,,3,14,2,2,4,1W,F,4,GO,,1,5,2,2,7,U4,LOB,4,↓,,3,7,2,5,4,,F↓,6i,→,,3,11,2,2,4,1W,↑,0,GO,,4,9,2,2,6,1W,→,9,↓,Bunker ,3,5,2,4,4,,,0,GO,,2,7,3,1,9,1W,→,4,GO,1 Bunker 1 ROB 2nd,1,8,3,6,4,1W,→,7,?,,2,0.5,1,3,,4,,,5i,GO,,3,13,3,1,4,1W,F,P,F,,3,6,2,2,5,1W,→,9,↓,,1,4,2,3,4,1W,→,9,↓,B,2,0.5,1,3,5,1W,F,8,GO,,3,7.5,2,3,5,1W,F,P,GO,,2,11,3,2,5,1W,→,P,↑,,1,6,2,3,2,,,7i,GO,,3,1.3,1,1,6,1W,→,9,GO,,2,11,3,3
9/16/2019,スルー 雨 風激しい,3,1,4,93,48,45,6 ,3,0,3,0,6,1,7,0,,6,1W,F,8,↓,,2,6,2,4,4,1W,F,8,GO,,2,15,2,2,8,U4,LOB,P,ROB,2 OB,3,25,2,6,4,,F↓,6i,↑,,2,2,2,2,5,1W,↑,4,↑,,3,2,2,3,6,1W,F,4,GO,,3,13,3,3,3,,,4,GO,,1,10,2,1,5,1W,→,5,←,1 bunker,3,2,1,4,7,1W,F,8,↑,1 penalty,2,20,3,4,s,3,,,6i,GO,,3,15,2,1,4,1W,F,P,GO,,2,15,2,2,5,1W,L,8,?,,4,4,2,3,6,1W,ROB,9,GO,,1,12,2,4,6,1W,→,4,GO,,3,7,2,4,4,1W,→,7,↓,1bunker,3,5,1,3,6,1W,←,4,↑,2bunker,3,1,1,5,4,,,7,GO,,2,9,3,1,7,1W,→,5,?,,3,10,2,5
9/1/2019,クラブ選手権 最多パー13 最多GO14 最多パーオン13 Extra47で128 Out Best Score 125が下 22位 連日でスタミナ切れ,3,0,3,81,38,43,4 ,2,1,0,0,3,0,3,7,,4,1W,F,0,GO,,2,11,2,2,4,1W,→,P,GO,,3,13,2,2,4,U4,F,4,GO,,2,23,2,2,3,,F↑,5U,↑,,2,2,1,2,4,1W,↑,4,GO,,2,12,2,2,8,1W,ROB,P,?,0 bunker,3,4,2,6,3,,,4,GO,,3,4,2,1,4,1W,→,0,GO,,3,11,1,3,4,1W,F,7,GO,,2,14,2,2,,3,,,5i,GO,,3,14,2,1,4,1W,←,P,GO,,3,6,2,2,6,1W,LOB,P,GO,,4,7,2,4,5,1W,?,5,→,,1,5,2,3,8,1W,F,4,GO,2nd OBR,2,6,2,6,4,1W,F,P,GO,,3,15,2,2,4,1W,F,0,GO,,1,5,2,2,3,,,8,GO,,2,7,2,1,6,1W,F,9,?,,2,2.5,2,4
8/31/2019,,4,1,5,91,43,48,5 ,3,0,2,1,6,3,9,0,,5,1W,←,4,?,,1,2,2,3,7,1W,LOB,9,GO,,4,35,3,4,4,U4,←,9,GO,,2,13,2,2,3,,F↓,6i,GO,,2,22,2,1,5,1W,↑,4,GO,,1,10,3,2,5,1W,F,4,GO,,2,4.5,2,3,3,,,4,GO,,2,2.5,2,1,6,1W,→,8,GO,,3,5,2,4,5,1W,F↓,U,→,,1,7,2,3,s,5,,,6i,→,,1,2,2,3,4,1W,F,9,?,,3,7,1,3,5,1W,↑,0,←,WH,1,7,1,4,4,1W,F,P,GO,2nd トップ,1,24,2,2,7,1W,LOB,6,?,,2,2,1,6,6,1W,F,P,↑,2app　2nd over左,2,3,2,4,5,1W,F,4,GO,,3,2,2,3,5,,,7,LOB,,3,4,2,3,7,1W,LOB,P,↑,,2,2.5,2,5
8/25/2019,スルー  最多GO13タイ 2OBボギー INはオールパーオンGON(14はＯＢ Birdie),3,0,3,87,45,42,6 ,0,1,2,1,4,2,6,1,,4,1W,←,0,↓,,1,0.5,1,3,3,1W,F,9,GO,,4,3,1,2,5,U4,F,4,GO,,3,8,2,3,3,,F↑,6i,GO,,1,3,2,1,6,1W,←,4,↓,1 Bunker,3,2,1,5,8,1W,F,4,↓,2 bunker 2nd U 左Bush,3,2,2,6,4,,,0,LOB,,2,2,1,3,8,1W,F,5,ROB,2nd ラフ 6I150,2,3,2,6,4,1W,F,8,GO,,3,2,2,2,,3,,,5i,GO,,3,26,2,1,4,1W,F,0,GO,,1,3,2,2,4,1W,F,9,GO,,4,20,2,2,5,1W,→,6,GO,,3,12,3,2,6,1W,LOB,7,GO,,3,3,1,5,4,1W,F,9,GO,,2,9,2,2,5,1W,F,4,GO,,3,13,3,2,5,,,7,GO,,2,16,4,1,6,1W,F,P,GO,,3,15,3,3
8/17/2019,スルー バイク 14=GON-PATT+36,4,0,4,90,43,47,3 ,1,0,2,0,3,1,4,1,,3,1W,←,0,GO,,1,3.5,1,2,5,1W,F,7,←,,3,4,2,3,4,U4,←,9,GO,,2,8,2,2,3,,F↑,6i,GO,,1,21,2,1,6,1W,↑,4,↓,,1,3,2,4,6,1W,→,4,GO,1 bunker,0.666666667,3.5,2,4,4,,,0,↓,,3,3.5,2,2,5,1W,→,6,GO,,3,3.5,2,3,7,1W,→,8,ROB,,2,1,1,6,,3,,,5i,GO,,3,8,2,1,6,1W,←,P,GO,,2,20,3,3,12,1W,LOB,5,→,2 bunker OB,5,1,1,11,4,1W,F,8,GO,,1,4.5,2,2,6,1W,→,U,↑,,2,2,2,4,4,1W,F,P,GO,,1,7,2,2,4,1W,F,0,?,,1,4,1,3,3,,,7,GO,,3,11,2,1,5,1W,F,8,GO,,3,13,2,3
8/11/2019,スルー バイク Hole1はDrを使用10％OBまでなら許容範囲,1,1,2,87,42,45,8 ,0,0,2,2,4,2,6,0,,5,1W,F,4,?,,3,7,2,3,4,1W,F,0,↓,,1,4,1,3,5,U4,F,0,GO,,2,9,3,2,5,,F↓,6i,→,1 bunker,2,12,3,2,4,1W,↑,4,?,,1,2,1,3,5,1W,F,4,GO,,1,4,2,3,5,,,0,LOB,,5,17,2,3,5,1W,?,8,GO,,3,12,2,3,4,1W,F,8,GO,,2,14,2,2,,4,,,6i,?,,3,4,2,2,4,1W,F,P,GO,,3,5,2,2,7,1W,↑,8,?,1 penalty,4,18,3,4,6,1W,F,P,GO,,3,8,3,3,6,1W,F,7,?,,2,3,2,4,4,1W,F,8,GO,,3,21,2,2,4,1W,F,4,GO,,1,5,2,2,4,,,7,GO,,3,13,3,1,6,1W,F,P,↑,,1,0.3,1,5
8/3/2019,スルー ,2,0,2,84,44,40,3 ,1,0,1,0,2,4,6,2,,7,U4,F,7,ROB,,2,9,3,4,4,1W,→,P,↑,,4,0.7,1,3,5,U4,F,4,GO,,2,13,3,2,3,,F↓,6i,?,,2,5.5,1,2,5,1W,↑,4,↓,,1,8,2,3,5,1W,→,P,GO,,2,15,2,3,4,,,0,↓,,3,2.5,2,2,6,1W,F,7,↓,,2,7,2,4,5,1W,F,0,?,,1,2.5,2,3,,4,,,6i,→,,1,3,2,2,7,1W,LOB,0,↓,,1,1,1,6,4,1W,F,P,GO,,1,5,2,2,4,1W,→,9,?,1 bunker,1,1.5,1,3,6,1W,F,U,?,,3,14,2,4,3,1W,←,P,GO,,3,9.5,1,2,3,1W,F,4,GO,,3,3.5,1,2,4,,,8,GO,,1,11,3,1,5,1W,→,8,GO,,2,11,2,3
7/28/2019,スルー　Hole10はPin奥次第で5iも利用,1,0,1,85,45,40,2 ,1,0,1,0,2,3,5,1,,5,U4,F,7,↓,,2,3.5,2,3,5,1W,→,P,→,,3,4.5,2,3,5,U4,F,0,GO,,2,13,3,2,4,,F↓,6i,?,1 bunker,2,10,2,2,6,1W,↑,4,↓,,3,2,1,5,7,1W,ROB,4,GO,,2,7,2,5,3,,,4,GO,,2,12,2,1,6,1W,?,4,GO,,2,17,3,3,4,1W,F,P,?,,1,1,1,3,,3,,,5i,GO,,2,13,2,1,4,1W,F,9,GO,,3,9.5,2,2,5,1W,F,8,←,,5,6,2,3,5,1W,F,9,↑,,1,5,2,3,4,1W,F,4,GO,,2,0,0,4,5,1W,F,P,?,,3,2,1,4,5,1W,F,4,↓,,2,1.5,2,3,4,,,9,?,,2,12,2,2,5,1W,?,6,?,,3,9,1,4
7/20/2019,スルー 前日カナダから帰宅,0,0,0,84,41,43,6 ,0,0,1,2,3,2,5,0,,6,U4,↓,6,?,,1,1.1,1,5,5,1W,F,9,GO,,4,15,3,2,5,U4,→,0,GO,,3,30,3,2,3,,F↓,6i,GO,,2,9,2,1,4,1W,?,4,GO,,1,9,2,2,5,1W,F,4,GO,,1,8,2,3,4,,,0,↓,,2,3.3,2,2,5,1W,?,4,←,,1,0.7,1,4,4,1W,F,7,GO,,2,7.5,2,2,s,4,,,6i,?,,3,10,2,2,5,1W,↓,4,GO,,1,7,2,3,6,1W,F,7,?,,5,3,3,3,5,1W,F,P,GO,,1,4,2,3,5,1W,F,8,GO,,1,8,2,3,4,1W,F,7,↑,,3,0.5,1,3,4,1W,F,4,GO,,2,3.5,2,2,5,,,8,←,2Approach,1,8,2,3,5,1W,F,9,GO,,3,5,2,3
7/13/2019,スルー 最多バーディタイ ３ 初前回良かったラウンドの次回もまあまあだった回,1,0,1,85,43,42,6 ,1,1,3,0,5,2,7,3,,5,U4,F,9,GO,,1,17,3,2,6,1W,↓,4,GO,,4,18,3,3,3,U4,F,4,GO,,2,3,1,2,3,,F↓,6i,GO,,1,6,2,1,5,1W,?,4,GO,,1,22,3,2,6,1W,→,0,GO,,2,16,3,3,5,,,0,ROB,,2,4,2,3,6,1W,F,8,GO,,2,22,3,3,4,1W,F,9,GO,,1,20,2,2,,3,,,6i,↓,,1,2,1,2,4,1W,F,4,F,,1,5,2,2,3,1W,F,P,GO,,2,12,1,2,5,1W,F,6,→,,3,5,2,3,7,1W,→,8,←,,3,2,2,5,5,1W,←,8,←,,3,1,1,4,3,1W,F,4,GO,,1,14,1,2,5,,,7,→,Approach,2,2,2,3,7,1W,→,4,↓,,1,2.5,2,5
7/6/2019,スルー 最多ＧＯ13,0,0,0,81,41,40,7 ,0,0,0,2,2,1,3,2,,5,U4,→,8,↓,,3,7,2,3,6,1W,F,6,→,,4,10,2,4,4,U4,F,P,GO,,3,16,2,2,2,,F↓,6i,GO,,2,12,1,1,5,1W,↑,4,GO,,2,13,3,2,5,1W,F,4,GO,,1,4,2,3,3,,,0,GO,,5,12,2,1,7,1W,→,7,→,1 App,3,16,3,4,4,1W,F,9,GO,,1,4,2,2,,4,,,6i,?,,2,6,2,2,4,1W,F,9,GO,,3,8,2,2,4,1W,F,9,GO,,3,2,2,2,5,1W,F,9,GO,,1,11,3,2,6,1W,?,8,↑,,3,0.5,1,5,3,1W,F,7,GO,,3,3.5,1,2,4,1W,F,0,GO,,3,12,2,2,4,,,7,GO,,2,20,3,1,6,1W,?,4,GO,,3,9,2,4
6/23/2019,スルー 4は競技ティー 5U風なしでもちょうどよかった。,3,0,3,87,45,42,9 ,1,0,1,1,3,1,4,0,,4,U4,F,8,GO,,3,14,2,2,4,1W,F,0,GO,,3,13,2,2,4,U4,→,4,GO,,3,20,2,2,4,,F↓,5i,→,,3,10,2,2,4,1W,?,4,GO,,2,7,2,2,9,1W,LOB,4,GO,2 OB シャンクＯＢ,1,2,2,7,5,,,0,LOB,,4,14,2,3,6,1W,→,0,?,,1,1.3,2,4,5,1W,F,9,GO,,2,11,3,2,,4,,,6i,←,バンカー,2,3,2,2,4,1W,←,P,GO,,3,13,2,2,4,1W,F,8,GO,,3,12,2,2,4,1W,F,P,GO,,1,7,2,2,6,1W,→,5,?,,2,1.5,2,4,5,1W,F,9,↓,,3,2,2,3,5,1W,F,4,↑,,3,4,2,3,3,,,7,GO,,3,7,2,1,7,1W,F,7,GO,,2,10,4,3
6/18/2019,月例 4位 ベスグロは82 3パット0は初かも。,0,0,0,85,42,43,3 ,0,0,1,0,1,0,1,0,,5,U4,→,9,?,,3,16,2,3,4,U3,→,4,GO,,1,1.5,2,2,4,U4,F,0,GO,,1,15,2,2,4,,F↑,5i,?,,3,3.5,2,2,5,1W,?,0,↑,,3,0.7,1,4,6,1W,?,6,?,1 Bunker,3,4.5,2,4,3,,,0,GO,,5,15,2,1,6,1W,→,4,GO,,3,7,2,4,5,1W,F,7,↑,,3,3.5,2,3,,3,,,6i,→,,2,5,1,2,4,1W,F,P,↓,,3,1.1,1,3,6,1W,→,7,→,1 Bunker,5,2,2,4,5,1W,→,9,?,1 bunker,1,1.3,2,3,6,1W,←,4,GO,,2,3,2,4,5,1W,F,7,←,,4,5,2,3,4,1W,F,4,GO,,1,4.5,2,2,4,,,7,→,,3,4,2,2,6,1W,→,7,?,,1,7,2,4
6/1/2019,"スルー 4,14は競技ティー",5,0,5,92,42,50,6 ,3,1,1,1,6,0,6,1,,7,U4,→,8,LOB,1OB,2,6,2,5,4,1W,F,4,GO,,4,27,2,2,4,U4,F,0,GO,,1,25,2,2,3,,F↑,5i,GO,,1,12,2,1,4,1W,→,0,GO,,1,6,2,2,5,1W,F,4,↓,,1,1.5,1,4,3,,,0,↑,,2,1.3,1,2,8,1W,ROB,P,GO,,3,30,3,5,4,1W,→,6,GO,,2,7,2,2,,4,,,6i,?,,2,9,2,2,3,1W,←,8,GO,,2,2,1,2,6,1W,?,4,GO,,3,7,3,3,4,1W,→,8,GO,1 bunker,1,9,2,2,10,1W,ROB,7,GO,,2,17,2,8,5,1W,F,8,↓,,2,2,2,3,6,1W,→,P,GO,,2,5.5,3,3,4,,,7,?,,3,10,2,2,8,1W,F,4,GO,2打目シャンクOB６Ｉラフから,2,5,2,6
5/25/2019,スルー 1WはR9,2,0,2,87,45,42,4 ,1,0,2,2,5,1,6,2,,6,U4,→,7,?,アプローチダメ,1,3,2,4,3,1W,→,0,GO,,4,9,1,2,6,U4,→,9,↑,atp110 act130,3,2.5,2,4,2,,F↓,6i,GO,,1,2.2,1,1,5,1W,←,P,↑,,2,9,2,3,8,1W,→,0,ROB,,2,19,3,5,4,,,0,F,,4,8,3,1,5,1W,→,P,GO,,2,11,2,3,6,1W,ROB,8,→,,2,1,1,5,,5,,,6i,→,アプローチダメ,1,10,2,3,4,1W,←,P,GO,,3,4,2,2,5,1W,?,0,↓,,3,2,2,3,5,1W,F,P,→,,3,2,2,3,6,1W,F,5,→,,1,7,2,4,4,1W,F,9,GO,,4,5,2,2,4,1W,F,0,↑,,3,2.4,1,3,3,,,7,GO,,3,10,2,1,6,1W,F,P,?,1 Bunker,1,5,2,4
5/12/2019,理事決勝 (15位で終了),1,0,1,92,50,42,4 ,4,1,0,1,6,0,6,1,,4,U4,F,8,?,,3,1,1,3,7,U4,→,7,↓,,4,30,4,3,4,U4,F,P,GO,,2,30,2,2,4,,F↑,5i,→,1 Bunker,3,9,2,2,8,U4,ROB,8,GO,1 Bunker,3,3,2,6,7,U3,↓,5,?,1 Bunker,2,7,2,5,5,,,0,←,appはトップ,5,3,2,3,7,U3,→,0,GO,3rd 戦略ミス,3,20,3,4,4,1W,→,7,→,,2,3,1,3,,4,,,6i,←,1 Bunker,3,8,2,2,5,1W,F,9,↓,,1,3,2,3,6,1W,→,8,→,1 Bunker,1,1.7,1,5,5,3U,→,8,?,,3,2.5,1,4,6,1W,→,4,GO,,1,6.5,2,4,5,1W,→,4,GO,,2,2,2,3,3,1W,F,4,GO,,3,9,1,2,3,,,7,GO,,3,9,2,1,5,1W,F,9,GO,,1,8,2,3
